Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Clarkson, Jordan",SG,30,"$5,300",cle,por,home, 110-123,28:29,   19pt 5rb 2as 1st 1to 1trey 8-18fg 2-2ft,19,5,2,1,0,1,1,8,18,2,2
"Waiters, Dion",SG,29.3,"$5,500",mia,pho,home, 121-124,32:04,   12pt 4rb 7as 1bl 1to 3trey 4-11fg 1-1ft,12,4,7,0,1,1,3,4,11,1,1
"Middleton, Khris",SG,29.3,"$7,000",mil,chi,away, 117-106,27:13,   22pt 4rb 3as 2to 3trey 6-16fg 7-10ft,22,4,3,0,0,2,3,6,16,7,10
"White, Derrick",PG,29.2,"$5,600",sas,bkn,away, 85-101,25:12,   7pt 6rb 4as 3st 1bl 3to 1trey 3-10fg,7,6,4,3,1,3,1,3,10,0,0
"Johnson, Tyler",PG,28.7,"$5,600",pho,mia,away, 124-121,31:35,   18pt 1rb 5as 1st 1to 3trey 6-12fg 3-3ft,18,1,5,1,0,1,3,6,12,3,3
"Bradley, Avery",SG,27.7,"$4,300",mem,lal,home, 110-105,33:40,   15pt 6rb 3as 1st 2to 3trey 5-14fg 2-2ft,15,6,3,1,0,2,3,5,14,2,2
"Gordon, Eric",SG,26.9,"$5,600",hou,atl,home, 119-111,32:01,   16pt 2rb 3as 2st 2to 4trey 5-13fg 2-2ft,16,2,3,2,0,2,4,5,13,2,2
"Connaughton, Pat",SG,26.7,"$3,500",mil,chi,away, 117-106,28:27,   10pt 6rb 5as 1st 1to 2trey 4-10fg,10,6,5,1,0,1,2,4,10,0,0
"Luwawu, Timothe",SG,26.4,"$3,500",chi,mil,home, 106-117,28:02,   12pt 7rb 4as 1st 3to 1trey 5-10fg 1-3ft,12,7,4,1,0,3,1,5,10,1,3
"Bogdanovic, Bogdan",SG,25.2,"$5,800",sac,min,away, 105-112,29:19,   7pt 6rb 6as 1st 1to 1trey 3-13fg,7,6,6,1,0,1,1,3,13,0,0
"Hardaway Jr., Tim",SG,24.2,"$5,500",dal,lac,away, 112-121,35:01,   20pt 6rb 2as 6to 4trey 7-16fg 2-2ft,20,6,2,0,0,6,4,7,16,2,2
"Wright, Delon",SG,24.2,"$5,300",mem,lal,home, 110-105,25:44,   9pt 6rb 4as 1st 1to 1trey 3-9fg 2-2ft,9,6,4,1,0,1,1,3,9,2,2
"Jackson, Reggie",PG,23.9,"$5,400",det,ind,home, 113-109,26:37,   14pt 2rb 5as 1st 3to 2trey 3-10fg 6-6ft,14,2,5,1,0,3,2,3,10,6,6
"Crawford, Jamal",SG,23.8,"$3,900",pho,mia,away, 124-121,21:22,   16pt 4rb 2as 1st 3to 2trey 5-9fg 4-4ft,16,4,2,1,0,3,2,5,9,4,4
"Rose, Derrick",PG,23.5,"$5,500",min,sac,home, 112-105,24:56,   20pt 5rb 1as 4to 1trey 8-17fg 3-5ft,20,5,1,0,0,4,1,8,17,3,5
"Bullock, Reggie",SG,23.2,"$4,400",lal,mem,away, 105-110,39:27,   14pt 1rb 4as 1st 1to 4trey 5-11fg,14,1,4,1,0,1,4,5,11,0,0
"Matthews, Wes",SG,23.2,"$4,500",ind,det,away, 109-113,29:51,   14pt 1rb 2as 1st 1bl 1to 4trey 4-9fg 2-2ft,14,1,2,1,1,1,4,4,9,2,2
"Selden, Wayne",SG,22.1,"$3,600",chi,mil,home, 106-117,29:01,   12pt 3rb 3as 1st 1to 1trey 5-12fg 1-1ft,12,3,3,1,0,1,1,5,12,1,1
"Daniels, Troy",SG,21.2,"$3,500",pho,mia,away, 124-121,16:42,   14pt 1rb 2as 1st 3trey 5-6fg 1-1ft,14,1,2,1,0,0,3,5,6,1,1
"Okogie, Josh",SG,20.9,"$3,900",min,sac,home, 112-105,25:50,   6pt 2rb 1as 4st 1to 1-4fg 4-4ft,6,2,1,4,0,1,0,1,4,4,4
"Galloway, Langston",SG,19.9,"$3,600",det,ind,home, 113-109,17:38,   13pt 2rb 1as 1st 2trey 5-8fg 1-1ft,13,2,1,1,0,0,2,5,8,1,1
"Arcidiacono, Ryan",PG,19.6,"$4,000",chi,mil,home, 106-117,30:29,   7pt 3rb 6as 1trey 2-7fg 2-2ft,7,3,6,0,0,0,1,2,7,2,2
"Snell, Tony",SG,19.3,"$3,500",mil,chi,away, 117-106,22:37,   4pt 4rb 3as 1st 1bl 2-6fg,4,4,3,1,1,0,0,2,6,0,0
"Rivers, Austin",SG,19.2,"$3,700",hou,atl,home, 119-111,19:56,   6pt 1rb 2as 2st 1bl 1trey 2-7fg 1-3ft,6,1,2,2,1,0,1,2,7,1,3
"Wiggins, Andrew",SG,19.1,"$7,100",min,sac,home, 112-105,31:05,   8pt 3rb 5as 1bl 3to 1trey 3-10fg 1-2ft,8,3,5,0,1,3,1,3,10,1,2
"Bledsoe, Eric",PG,18,"$6,900",mil,chi,away, 117-106,26:00,   8pt 5rb 4as 2to 1trey 3-5fg 1-2ft,8,5,4,0,0,2,1,3,5,1,2
"Bazemore, Kent",SG,17.9,"$5,600",atl,hou,away, 111-119,31:30,   13pt 2rb 1as 1st 1bl 5to 2trey 4-10fg 3-4ft,13,2,1,1,1,5,2,4,10,3,4
"Iguodala, Andre",SG,17.8,"$4,400",gsw,cha,away, 121-110,24:14,   4pt 4rb 2as 1st 1bl 2-6fg,4,4,2,1,1,0,0,2,6,0,0
"Livingston, Shaun",PG,17.4,"$3,500",gsw,cha,away, 121-110,14:08,   6pt 2rb 4as 1st 3-5fg,6,2,4,1,0,0,0,3,5,0,0
"Jackson, Frank",PG,16.2,"$3,500",nor,phi,home, 110-111,19:10,   4pt 6rb 2st 1to 2-8fg,4,6,0,2,0,1,0,2,8,0,0
"Sexton, Collin",PG,15.7,"$5,500",cle,por,home, 110-123,31:30,   11pt 1rb 1as 1st 1to 3trey 3-14fg 2-2ft,11,1,1,1,0,1,3,3,14,2,2
"Adams, Jaylen",SG,15.6,"$3,500",atl,hou,away, 111-119,13:29,   6pt 3rb 2as 1bl 2trey 2-4fg,6,3,2,0,1,0,2,2,4,0,0
"Curry, Seth",PG,15.5,"$3,500",por,cle,away, 123-110,15:47,   15pt 1as 1to 5trey 5-6fg,15,0,1,0,0,1,5,5,6,0,0
"Holiday, Justin",SG,15.3,"$3,700",mem,lal,home, 110-105,35:46,   6pt 4rb 1as 1bl 3-11fg,6,4,1,0,1,0,0,3,11,0,0
"Smith, Ishmael",PG,15.3,"$4,100",det,ind,home, 113-109,21:23,   2pt 4rb 5as 1st 2to 1-5fg,2,4,5,1,0,2,0,1,5,0,0
"Caldwell-Pope, Kentavious",SG,15.1,"$3,500",lal,mem,away, 105-110,17:48,   2pt 3rb 1as 2st 1bl 1to 1-2fg,2,3,1,2,1,1,0,1,2,0,0
"Dragic, Goran",PG,15,"$4,200",mia,pho,home, 121-124,22:38,   10pt 4as 1to 5-12fg,10,0,4,0,0,1,0,5,12,0,0
"Ellington, Wayne",SG,14.2,"$4,200",det,ind,home, 113-109,24:30,   14pt 1rb 1to 4trey 4-10fg 2-3ft,14,1,0,0,0,1,4,4,10,2,3
"Brunson, Jalen",PG,13.7,"$3,800",dal,lac,away, 112-121,20:47,   8pt 1rb 3as 3-7fg 2-2ft,8,1,3,0,0,0,0,3,7,2,2
"Huerter, Kevin",SG,12.9,"$4,400",atl,hou,away, 111-119,22:58,   7pt 2rb 1as 1st 1to 1trey 2-4fg 2-2ft,7,2,1,1,0,1,1,2,4,2,2
"Brown, Bruce",SG,12.8,"$3,500",det,ind,home, 113-109,30:19,   3pt 4rb 2as 1st 1to 1-4fg 1-2ft,3,4,2,1,0,1,0,1,4,1,2
"Dellavedova, Matthew",PG,12.7,"$4,500",cle,por,home, 110-123,16:30,   5pt 1rb 5as 1to 1trey 2-4fg,5,1,5,0,0,1,1,2,4,0,0
"Temple, Garrett",SG,12.4,"$3,600",lac,dal,home, 121-112,17:53,   4pt 2rb 1st 1bl 2-4fg,4,2,0,1,1,0,0,2,4,0,0
"Graham, Treveon",SG,12.3,"$3,500",bkn,sas,home, 101-85,19:27,   6pt 4rb 1as 2trey 2-6fg,6,4,1,0,0,0,2,2,6,0,0
"McConnell, T.J.",PG,12,"$3,900",phi,nor,away, 111-110,13:55,   4pt 5rb 2as 1to 2-5fg,4,5,2,0,0,1,0,2,5,0,0
"Blakeney, Antonio",SG,11.9,"$3,500",chi,mil,home, 106-117,15:22,   8pt 2rb 1as 1trey 3-7fg 1-1ft,8,2,1,0,0,0,1,3,7,1,1
"Forbes, Bryn",PG,11.7,"$3,900",sas,bkn,away, 85-101,32:31,   6pt 1rb 3as 2-14fg 2-2ft,6,1,3,0,0,0,0,2,14,2,2
"Belinelli, Marco",SG,11.7,"$3,900",sas,bkn,away, 85-101,21:25,   3pt 6rb 1as 1trey 1-7fg,3,6,1,0,0,0,1,1,7,0,0
"Napier, Shabazz",PG,10.5,"$4,200",bkn,sas,home, 101-85,16:12,   5pt 1as 1st 1bl 2to 1trey 2-8fg,5,0,1,1,1,2,1,2,8,0,0
"Joseph, Cory",PG,10.4,"$3,700",ind,det,away, 109-113,21:07,   2pt 2rb 4as 1-3fg,2,2,4,0,0,0,0,1,3,0,0
"Crabbe, Allen",SG,10.2,"$4,200",bkn,sas,home, 101-85,24:34,   8pt 1rb 1bl 2to 2trey 3-9fg,8,1,0,0,1,2,2,3,9,0,0
"Wallace, Tyrone",SG,9.9,"$3,600",lac,dal,home, 121-112,13:14,   3pt 2rb 3as 1trey 1-3fg,3,2,3,0,0,0,1,1,3,0,0
"Nwaba, David",SG,9.9,"$3,600",cle,por,home, 110-123,14:58,   3pt 2rb 3as 1-1fg 1-2ft,3,2,3,0,0,0,0,1,1,1,2
"Mills, Patty",PG,9.8,"$4,900",sas,bkn,away, 85-101,19:27,   3pt 4rb 1st 1to 1trey 1-7fg,3,4,0,1,0,1,1,1,7,0,0
"Robinson, Duncan",SG,9.7,"$3,500",mia,pho,home, 121-124,22:17,   5pt 1rb 1as 1st 1to 1trey 2-6fg,5,1,1,1,0,1,1,2,6,0,0
"Shumpert, Iman",SG,9.2,"$3,600",hou,atl,home, 119-111,13:22,   5pt 1rb 2as 1trey 2-5fg,5,1,2,0,0,0,1,2,5,0,0
"Harris, Devin",PG,9.2,"$3,500",dal,lac,away, 112-121,15:16,   6pt 1rb 1bl 1to 1-2fg 4-5ft,6,1,0,0,1,1,0,1,2,4,5
"Gilgeous-Alexander, Shai",PG,8.4,"$4,600",lac,dal,home, 121-112,17:25,   0pt 2rb 2st 0-4fg,0,2,0,2,0,0,0,0,4,0,0
"Ferrell, Yogi",PG,8.2,"$3,500",sac,min,away, 105-112,12:44,   2pt 1rb 2st 1to 0-3fg 2-2ft,2,1,0,2,0,1,0,0,3,2,2
"Parker, Tony",PG,8,"$3,900",cha,gsw,home, 110-121,13:04,   2pt 2as 1st 0-3fg 2-2ft,2,0,2,1,0,0,0,0,3,2,2
"Shamet, Landry",PG,7.5,"$4,200",lac,dal,home, 121-112,22:14,   6pt 1as 2trey 2-9fg,6,0,1,0,0,0,2,2,9,0,0
"Harrison, Shaquille",PG,7.4,"$3,600",chi,mil,home, 106-117,20:29,   2pt 2rb 2as 0-2fg 2-3ft,2,2,2,0,0,0,0,0,2,2,3
"Clark, Ian",SG,6.4,"$3,900",nor,phi,home, 110-111,12:29,   5pt 2rb 1to 1trey 2-4fg,5,2,0,0,0,1,1,2,4,0,0
"Knight, Brandon",PG,5.5,"$3,500",cle,por,home, 110-123,19:31,   4pt 1as 1-6fg 2-2ft,4,0,1,0,0,0,0,1,6,2,2
"Rondo, Rajon",PG,3.8,"$4,700",lal,mem,away, 105-110,15:40,   2pt 4rb 3to 1-6fg,2,4,0,0,0,3,0,1,6,0,0
"Bayless, Jerryd",PG,3,"$3,500",min,sac,home, 112-105,13:52,   0pt 1st 0-3fg,0,0,0,1,0,0,0,0,3,0,0
"Stauskas, Nik",SG,3,"$3,500",cle,por,home, 110-123,4:52,   3pt 1trey 1-2fg,3,0,0,0,0,0,1,1,2,0,0
"Melton, De'Anthony",PG,2.7,"$3,700",pho,mia,away, 124-121,5:21,   0pt 1rb 1as 0-1fg,0,1,1,0,0,0,0,0,1,0,0
"Burks, Alec",SG,2.5,"$3,500",sac,min,away, 105-112,7:33,   1pt 1as 1-2ft,1,0,1,0,0,0,0,0,0,1,2
"Burke, Trey",PG,1.5,"$3,700",dal,lac,away, 112-121,6:01,   0pt 1as 0-3fg,0,0,1,0,0,0,0,0,3,0,0
"Hart, Josh",SG,1.2,"$3,500",lal,mem,away, 105-110,5:35,   0pt 1rb 0-2fg,0,1,0,0,0,0,0,0,2,0,0
"Cook, Quinn",PG,0,"$3,500",gsw,cha,away, 121-110,1:14,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Anderson, Justin",SG,0,"$3,500",atl,hou,away, 111-119,00:27,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Pondexter, Quincy",SG,0,"$3,500",sas,bkn,away, 85-101,3:21,   0pt 0-1fg,0,0,0,0,0,0,0,0,1,0,0
"Thornwell, Sindarius",SG,0,"$3,600",lac,dal,home, 121-112,00:39,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Monk, Malik",SG,0,"$3,600",cha,gsw,home, 110-121,6:44,   0pt 0-3fg,0,0,0,0,0,0,0,0,3,0,0
"Mason III, Frank",SG,0,"$3,500",sac,min,away, 105-112,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Simons, Anfernee",SG,0,"$3,500",por,cle,away, 123-110,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Sibert, Jordan",SG,0,"$3,500",atl,hou,away, 111-119,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Frazier, Tim",PG,0,"$4,100",nor,phi,home, 110-111,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Mack, Shelvin",PG,0,"$3,800",cha,gsw,home, 110-121,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Robinson, Jerome",PG,0,"$3,500",lac,dal,home, 121-112,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Carter, Jevon",PG,0,"$3,500",mem,lal,home, 110-105,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Sumner, Edmond",PG,0,"$3,600",ind,det,away, 109-113,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Okobo, Elie",PG,0,"$3,500",pho,mia,away, 124-121,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Duval, Trevon",PG,0,"$3,500",mil,chi,away, 117-106,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lee, Damion",SG,0,"$3,500",gsw,cha,away, 121-110,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Holiday, Aaron",SG,0,"$3,600",ind,det,away, 109-113,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lee, Courtney",SG,0,"$3,500",dal,lac,away, 112-121,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Khyri",SG,0,"$3,500",det,ind,home, 113-109,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Chiozza, Chris",PG,0,"$3,500",hou,atl,home, 119-111,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Caruso, Alex",PG,0,"$3,500",lal,mem,away, 105-110,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Dorsey, Tyler",SG,0,"$3,500",mem,lal,home, 110-105,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"McGruder, Rodney",SG,0,"$3,700",mia,pho,home, 121-124,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Teague, Jeff",PG,0,"$6,700",min,sac,home, 112-105,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Evans III, Jacob",SG,0,"$3,500",gsw,cha,away, 121-110,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Chealey, Joe",PG,0,"$3,500",cha,gsw,home, 110-121,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Korkmaz, Furkan",SG,0,"$3,600",phi,nor,away, 111-110,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Milton, Shake",SG,0,"$3,500",phi,nor,away, 111-110,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Reed, Davon",SG,0,"$3,500",ind,det,away, 109-113,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Trent Jr., Gary",SG,0,"$3,500",por,cle,away, 123-110,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Alkins, Rawle",SG,0,"$3,500",chi,mil,home, 106-117,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Graham, Devonte'",PG,0,"$3,600",cha,gsw,home, 110-121,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Walker, Lonnie",SG,0,"$3,500",sas,bkn,away, 85-101,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Hill, George",PG,0,"$3,500",mil,chi,away, 117-106,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Ball, Lonzo",PG,0,"$7,500",lal,mem,away, 105-110,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Calderon, Jose",PG,0,"$3,500",det,ind,home, 113-109,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Smith, J.R.",SG,0,"$3,500",cle,por,home, 110-123,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Sampson, Brandon",SG,0,"$3,500",chi,mil,home, 106-117,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Dinwiddie, Spencer",PG,0,"$6,300",bkn,sas,home, 101-85,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Smith, Zhaire",SG,0,"$3,500",phi,nor,away, 111-110,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Bluiett, Trevon",SG,0,"$3,500",nor,phi,home, 110-111,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Macon, Daryl",PG,0,"$3,500",dal,lac,away, 112-121,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Evans, Jawun",PG,0,"$3,500",pho,mia,away, 124-121,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Macura, J.P.",SG,0,"$3,500",cha,gsw,home, 110-121,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Terrell, Jared",SG,0,"$3,500",min,sac,home, 112-105,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Dunn, Kris",PG,0,"$5,800",chi,mil,home, 106-117,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,chi,away, 117-106,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Brown, Sterling",SG,0,"$3,500",mil,chi,away, 117-106,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Lucas, Kalin",PG,0,"$3,500",det,ind,home, 113-109,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Mykhailiuk, Sviatoslav",SG,0,"$3,500",det,ind,home, 113-109,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Williams, C.J.",SG,0,"$3,500",min,sac,home, 112-105,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Whitehead, Isaiah",PG,0,"$3,500",det,ind,home, 113-109,NA,   ,0,0,0,0,0,0,0,0,0,0,0
