Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Mills, Patty",PG,20.6,"$4,100",sas,sac,away, 112-127,24:32,   12pt 3rb 2as 1st 1to 2trey 5-15fg,12,3,2,1,0,1,2,5,15,0,0
"Jackson, Reggie",PG,20.2,"$6,800",det,den,home, 129-103,22:06,   14pt 1rb 4as 1to 2trey 6-11fg,14,1,4,0,0,1,2,6,11,0,0
"Joseph, Cory",PG,20,"$4,500",ind,nor,away, 109-107,31:06,   5pt 5rb 4as 1st 1trey 2-7fg,5,5,4,1,0,0,1,2,7,0,0
"Graham, Treveon",SG,18.7,"$3,500",bkn,mil,home, 94-113,22:54,   7pt 6rb 1as 1bl 1trey 2-7fg 2-2ft,7,6,1,0,1,0,1,2,7,2,2
"Hill, George",PG,16.1,"$4,000",mil,bkn,away, 113-94,16:48,   5pt 3rb 3as 1st 1trey 1-3fg 2-2ft,5,3,3,1,0,0,1,1,3,2,2
"Bogdanovic, Bogdan",SG,13.4,"$6,600",sac,sas,home, 127-112,20:30,   6pt 2rb 2as 1st 1to 3-10fg,6,2,2,1,0,1,0,3,10,0,0
"Belinelli, Marco",SG,13.2,"$4,500",sas,sac,away, 112-127,24:22,   7pt 1rb 4as 1to 1trey 2-9fg 2-2ft,7,1,4,0,0,1,1,2,9,2,2
"Rivers, Austin",SG,12.9,"$4,200",hou,pho,away, 118-110,28:38,   8pt 2rb 3as 2to 1trey 3-8fg 1-2ft,8,2,3,0,0,2,1,3,8,1,2
"Holiday, Aaron",SG,12.4,"$3,500",ind,nor,away, 109-107,13:27,   8pt 2rb 2as 1to 1trey 2-5fg 3-4ft,8,2,2,0,0,1,1,2,5,3,4
"Jackson, Frank",PG,9.4,"$3,900",nor,ind,home, 107-109,22:56,   5pt 2rb 2as 1to 1trey 2-7fg,5,2,2,0,0,1,1,2,7,0,0
"Brown, Sterling",SG,8.9,"$3,500",mil,bkn,away, 113-94,16:12,   2pt 2rb 1as 1st 1-3fg,2,2,1,1,0,0,0,1,3,0,0
"Frazier, Tim",PG,8.7,"$4,400",nor,ind,home, 107-109,17:30,   2pt 1rb 3as 1st 2to 0-3fg 2-2ft,2,1,3,1,0,2,0,0,3,2,2
"Okobo, Elie",PG,7.9,"$4,400",pho,hou,home, 110-118,18:16,   2pt 2rb 3as 1st 4to 1-3fg,2,2,3,1,0,4,0,1,3,0,0
"Connaughton, Pat",SG,6.7,"$3,900",mil,bkn,away, 113-94,8:32,   5pt 1rb 1as 1to 1trey 2-4fg,5,1,1,0,0,1,1,2,4,0,0
"Snell, Tony",SG,6.5,"$3,700",mil,bkn,away, 113-94,21:38,   5pt 1as 1trey 2-4fg,5,0,1,0,0,0,1,2,4,0,0
"Goodwin, Brandon",PG,5,"$3,500",den,det,away, 103-129,5:32,   2pt 2as 1-5fg,2,0,2,0,0,0,0,1,5,0,0
"Randle, Chasson",SG,4.5,"$3,500",was,atl,home, 129-137,7:04,   0pt 3as 0-1fg,0,0,3,0,0,0,0,0,1,0,0
"Brown, Bruce",SG,3.9,"$3,500",det,den,home, 129-103,13:11,   0pt 2rb 1as 0-3fg,0,2,1,0,0,0,0,0,3,0,0
"Craig, Torrey",SG,3,"$3,600",den,det,away, 103-129,21:17,   0pt 1bl 0-4fg,0,0,0,0,1,0,0,0,4,0,0
"Thomas, Khyri",SG,2.7,"$3,500",det,den,home, 129-103,8:22,   0pt 1rb 1as 0-2fg,0,1,1,0,0,0,0,0,2,0,0
"Sumner, Edmond",PG,2.7,"$3,500",ind,nor,away, 109-107,14:11,   1pt 1rb 1as 1to 0-2fg 1-2ft,1,1,1,0,0,1,0,0,2,1,2
"Calderon, Jose",PG,1.5,"$3,500",det,den,home, 129-103,5:32,   0pt 1as,0,0,1,0,0,0,0,0,0,0,0
"Pondexter, Quincy",SG,1.2,"$3,500",sas,sac,away, 112-127,1:13,   0pt 1rb,0,1,0,0,0,0,0,0,0,0,0
"Walker, Lonnie",SG,0,"$3,500",sas,sac,away, 112-127,1:57,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Mason III, Frank",SG,0,"$3,500",sac,sas,home, 127-112,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Payton, Elfrid",PG,0,"$5,700",nor,ind,home, 107-109,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Reed, Davon",SG,0,"$3,500",ind,nor,away, 109-107,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Evans, Jawun",PG,0,"$3,500",pho,hou,home, 110-118,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Anderson, Justin",SG,0,"$3,500",atl,was,away, 137-129,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Hamilton, Daniel",SG,0,"$3,500",atl,was,away, 137-129,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Daniels, Troy",SG,0,"$3,500",pho,hou,home, 110-118,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Knight, Brandon",PG,0,"$3,500",hou,pho,away, 118-110,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"McLemore, Ben",SG,0,"$3,600",sac,sas,home, 127-112,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"LeVert, Caris",SG,0,"$3,500",bkn,mil,home, 94-113,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Murray, Dejounte",PG,0,"$3,500",sas,sac,away, 112-127,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"White, Derrick",PG,0,"$6,100",sas,sac,away, 112-127,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Gordon, Eric",SG,0,"$4,900",hou,pho,away, 118-110,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Wall, John",PG,0,"$3,500",was,atl,home, 129-137,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Murray, Jamal",PG,0,"$7,000",den,det,away, 103-129,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Isaiah",PG,0,"$3,500",den,det,away, 103-129,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Adams, Jaylen",SG,0,"$3,500",atl,was,away, 137-129,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,bkn,away, 113-94,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Dorsey, Tyler",SG,0,"$3,500",atl,was,away, 137-129,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Lucas, Kalin",PG,0,"$3,500",det,den,home, 129-103,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Duval, Trevon",PG,0,"$3,500",mil,bkn,away, 113-94,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Melton, De'Anthony",PG,0,"$3,800",pho,hou,home, 110-118,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Dinwiddie, Spencer",PG,0,"$6,300",bkn,mil,home, 94-113,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Crabbe, Allen",SG,0,"$4,200",bkn,mil,home, 94-113,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Bluiett, Trevon",SG,0,"$3,500",nor,ind,home, 107-109,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Whitehead, Isaiah",PG,0,"$3,500",det,den,home, 129-103,NA,   ,0,0,0,0,0,0,0,0,0,0,0
